id,url,title,component_type,content_text,provider,governance,states,reading_level,hierarchy_lvl0,hierarchy_lvl1,hierarchy_lvl2,hierarchy_lvl3,has_form,has_checklist,search_keywords
b1c7335bbd6aec174ad7eacc6a962a37,https://my.gov.au/en/services/work/managing-the-cost-of-living/managing-household-costs/help-with-fuel-and-transport-costs#payments-for-travel-costs,Payments for travel costs,content,"If you get a Centrelink student payment and need to travel, you may get help with transport costs.Centrelink also has a payment for travel costs if you have disability, an illness or injury.Find out if you’re eligible on the Services Australia website. These links will take you away from myGov.",Services Australia,Federal Government,['National'],8,Help with fuel and transport costs | myGov,Payments for travel costs,,,False,False,"['centrelink', 'payment', 'travel', 'costs', 'student', 'need', 'help', 'transport', 'also', 'disability']"
e9b959bd6bed544ddf3735d5c87eb828,https://my.gov.au/en/services/work/managing-the-cost-of-living/managing-household-costs/help-with-fuel-and-transport-costs#e9b959bd6bed544ddf3735d5c87eb828,Thank you for your feedback,form,,Services Australia,Federal Government,['National'],12,Help with fuel and transport costs | myGov,,,Thank you for your feedback,True,False,[]
c1de44b6b20765545eef01f57dffd9e5,https://my.gov.au/en/services/work/managing-the-cost-of-living/managing-health-care-costs#c1de44b6b20765545eef01f57dffd9e5,Managing health care costs,content,"Medicare can help with health care costs, and you may get support for dental and optical costs in your state or territory.",Services Australia,Federal Government,['National'],10,Managing health care costs,,,,False,False,"['costs', 'medicare', 'help', 'health', 'care', 'support', 'dental', 'optical', 'your', 'state']"
6f4c3c23b33e1f7d80eb2341808466d1,https://my.gov.au/en/services/work/managing-the-cost-of-living/managing-health-care-costs#6f4c3c23b33e1f7d80eb2341808466d1,Thank you for your feedback,form,,Services Australia,Federal Government,['National'],12,Managing health care costs | myGov,,,Thank you for your feedback,True,False,[]
8dbe7a6691b49a472f07784eeec07120,https://my.gov.au/en/services/work/managing-the-cost-of-living/managing-household-costs/help-with-education-costs#8dbe7a6691b49a472f07784eeec07120,Help with education costs,content,"There are payments, vouchers and rebates for school age children and tertiary students.",Services Australia,Federal Government,['National'],8,Help with education costs,,,,False,False,"['there', 'payments', 'vouchers', 'rebates', 'school', 'children', 'tertiary', 'students']"
6bafd7a454f3cdf5a0b6f5d688ea528d,https://my.gov.au/en/services/work/managing-the-cost-of-living/managing-household-costs/help-with-education-costs#6bafd7a454f3cdf5a0b6f5d688ea528d,Payments and other financial help,content,"There are programs that may help you cover schooling costs, such as a matched savings program and no interest loans. Find out more about these programs and getting help with your family’s costs.Find out about payments you may get from Centrelink or your state and territory government.",Services Australia,Federal Government,['National'],8,Help with education costs | myGov,School age children,Payments and other financial help,,False,False,"['programs', 'help', 'costs', 'find', 'about', 'your', 'there', 'cover', 'schooling', 'such']"
031759b8138a0efc77987b61aa1f423b,https://my.gov.au/en/services/work/managing-the-cost-of-living/managing-household-costs/help-with-education-costs#031759b8138a0efc77987b61aa1f423b,Outside of school hours care,content,You may be eligible for Child Care Subsidy to help with care outside of school hours. Find out more about outside school hours care.,Services Australia,Federal Government,['National'],5,Help with education costs | myGov,,Outside of school hours care,,False,False,"['care', 'outside', 'school', 'hours', 'eligible', 'child', 'subsidy', 'help', 'find', 'more']"
3ffd83b29631c6871ca974f704aef2e7,https://my.gov.au/en/services/work/managing-the-cost-of-living/managing-household-costs/help-with-education-costs#3ffd83b29631c6871ca974f704aef2e7,Help from Centrelink,content,"If you’re studying or doing an apprenticeship, you may get a:
               Centrelink payment and use the Income Bank to keep more of your payment when you work
               Low Income Health Care Card to get cheaper health care and other benefits.
              Find out more about payments, Income Bank and the Low Income Health Care Card. Some of these links will take you away from myGov.",Services Australia,Federal Government,['National'],8,Help with education costs | myGov,Students and apprentices,Help from Centrelink,,False,False,"['income', 'health', 'care', 'payment', 'bank', 'more', 'card', 'studying', 'doing', 'apprenticeship']"
d05be80fecd94f44a7c9215483fc2b24,https://my.gov.au/en/services/work/managing-the-cost-of-living/managing-household-costs/help-with-education-costs#d05be80fecd94f44a7c9215483fc2b24,Help from your state or territory government,table,"There may be scholarships and other help from your state or territory government. Find out what you’re eligible for on their website. These links will take you away from myGov.
               
                
                 State or territory
                 Resource
                
                
                 ACT
                 Support for students
                
                
                 NSW
                 Financial support for students
                
                
                 NT
                 Student financial help and scholarships
                
                
                 Qld
                 Costs and financial help
                
                
                 SA
                 Financial help, scholarships and grants
                
                
                 Tas
                 Education concessions and discounts
                
                
                 Vic
                 Financial assistance for training and other expenses Student Scholarships
                
                
                 WA
                 Concessions",Services Australia,Federal Government,['National'],12,Help with education costs | myGov,,Help from your state or territory government,,False,False,"['financial', 'scholarships', 'help', 'other', 'state', 'territory', 'support', 'students', 'student', 'concessions']"
19fe365bd6c2f937af00ff7413dfd878,https://my.gov.au/en/services/work/managing-the-cost-of-living/managing-household-costs/help-with-education-costs#scholarships-and-special-support,Scholarships and special support,content,"If you’re studying at university or another higher education provider, you may get further support if you’re:
               an Aboriginal or Torres Strait Islander
               a migrant, visitor or refugee
               from a rural, regional or remote area
               living with disability, illness or injury
               a LGBTIQ+ student
               a parent.
              Find out what support you may get on the Study Assist website.",Services Australia,Federal Government,['National'],12,Help with education costs | myGov,Scholarships and special support,,,False,False,"['support', 'studying', 'university', 'another', 'higher', 'education', 'provider', 'further', 'aboriginal', 'torres']"
fc70bac1a6f6e50370685cc531ac232b,https://my.gov.au/en/services/work/managing-the-cost-of-living/managing-household-costs/help-with-education-costs#fc70bac1a6f6e50370685cc531ac232b,Thank you for your feedback,form,,Services Australia,Federal Government,['National'],12,Help with education costs | myGov,,,Thank you for your feedback,True,False,[]
21d2ad37bb453c6e1b429594d8aab88c,https://my.gov.au/en/services/work/managing-the-cost-of-living/managing-health-care-costs/help-paying-for-health-care#21d2ad37bb453c6e1b429594d8aab88c,Help paying for health care,content,Find ways to reduce health care costs.,Services Australia,Federal Government,['National'],1,Help paying for health care,,,,False,False,"['find', 'ways', 'reduce', 'health', 'care', 'costs']"
7b29fb5aa588f4d3ec19f1aac24fe87f,https://my.gov.au/en/services/work/managing-the-cost-of-living/managing-health-care-costs/help-paying-for-health-care#paying-for-medicines-and-health-care,Paying for medicines and health care,content,"Medicare can help with the cost of seeing a doctor or specialist, getting medicines and going to hospital. You may get some services for free or at a lower cost through bulk billing. You can find a GP who bulk bills on the healthdirect website. The Pharmaceutical Benefits Scheme (PBS) helps you get medicines at a lower cost. You may also get twice the medication for the cost of a single prescription with 60 day dispensing. Find out who is eligible for cheaper medicines on the Department of Health, Disability and Ageing website. Find out about Medicare, Medicare Safety Nets and PBS.",Services Australia,Federal Government,['National'],9,Help paying for health care | myGov,Paying for medicines and health care,,,False,False,"['cost', 'medicare', 'medicines', 'find', 'lower', 'bulk', 'website', 'help', 'seeing', 'doctor']"
cce9402ece67507d4d5478817480ae19,https://my.gov.au/en/services/work/managing-the-cost-of-living/managing-health-care-costs/help-paying-for-health-care#paying-for-mental-health-treatment,Paying for mental health treatment,content,"There are free and confidential ways to get immediate help when you need it. Find out about getting mental health support.Some workplaces offer an Employee Assistance Program (EAP) to employees and their families. EAPs provide free access to independent mental health professionals and mental health resources. Talk to your HR department or manager about how to access your employer’s EAP.You can also talk to your GP about a mental health treatment plan if you need ongoing support. With a plan, you can claim a Medicare benefit for 10 sessions with a mental health professional each calendar year. You may also be eligible for payments if you have a mental illness.Find out more about a mental health treatment plan and payments you may get.",Services Australia,Federal Government,['National'],9,Help paying for health care | myGov,Paying for mental health treatment,,,False,False,"['mental', 'health', 'about', 'your', 'plan', 'free', 'need', 'find', 'support', 'access']"
c6b83709cda807d3b89e2876ffe1d188,https://my.gov.au/en/services/work/managing-the-cost-of-living/managing-health-care-costs/help-paying-for-health-care#getting-a-low-income-health-care-card,Getting a Low Income Health Care Card,content,"You may be eligible for a Low Income Health Care Card if you’re on a low income. This can help you get cheaper health care and other discounts.If you get a Centrelink payment, you may already have a concession card. Find out more about the Low Income Health Care Card.",Services Australia,Federal Government,['National'],5,Help paying for health care | myGov,Getting a Low Income Health Care Card,,,False,False,"['income', 'health', 'care', 'card', 'eligible', 'help', 'cheaper', 'other', 'discounts', 'centrelink']"
8bf33aa10b8c293b53028b4285ba2de0,https://my.gov.au/en/services/work/managing-the-cost-of-living/managing-health-care-costs/help-paying-for-health-care#comparing-private-health-insurance,Comparing private health insurance,content,Private health insurance can help you pay for medical costs that aren’t covered by Medicare.Private health insurance can be expensive. Think about what type of cover you or your family needs and consider comparing policies. You may be paying for cover or extras that you don’t need. You can compare policies on the PrivateHealth website.Find out more about private health insurance.,Services Australia,Federal Government,['National'],8,Help paying for health care | myGov,Comparing private health insurance,,,False,False,"['private', 'health', 'insurance', 'about', 'cover', 'policies', 'help', 'medical', 'costs', 'aren']"
466c6f45daf21c567b6126f4006fabd6,https://my.gov.au/en/services/work/managing-the-cost-of-living/managing-health-care-costs/help-paying-for-health-care#466c6f45daf21c567b6126f4006fabd6,Thank you for your feedback,form,,Services Australia,Federal Government,['National'],12,Help paying for health care | myGov,,,Thank you for your feedback,True,False,[]
406fc5657068e7f170384804d7dd7ffd,https://my.gov.au/en/services/work/managing-the-cost-of-living/managing-health-care-costs/help-paying-for-dental-or-optical#406fc5657068e7f170384804d7dd7ffd,Help paying for dental or optical,content,Your state or territory government may provide support to get cheaper dental or optical services for you or your children.,Services Australia,Federal Government,['National'],12,Help paying for dental or optical,,,,False,False,"['your', 'state', 'territory', 'government', 'provide', 'support', 'cheaper', 'dental', 'optical', 'services']"
a4b34d5d92bc8d3b2e584c64555ac28c,https://my.gov.au/en/services/work/managing-the-cost-of-living/managing-health-care-costs/help-paying-for-dental-or-optical#a4b34d5d92bc8d3b2e584c64555ac28c,Help paying for dental costs,table,"A trip to the dentist can be expensive, especially in an emergency. If you have private health insurance, your dental costs may be covered or reduced depending on your private health care cover.The Child Dental Benefits Schedule can help pay for some of your child’s dental costs if you're eligible. The schedule includes teenagers who are turning 18. Find out who can get it on the Services Australia website.State and territory governments have schemes to help pay for dental costs. Some people may also be able to visit a public dental clinic. Find out what you can get in your state or territory from their website. These links will take you away from myGov.
State or territory
Resources
ACT
Dental services
NSW
Public dental services
NT
Public dental services
Qld
Public dental services
SA
Dental schemes
Tas
Health
Vic
Dental health
WA
Dental health services",Services Australia,Federal Government,['National'],9,Help paying for dental or optical | myGov,Help paying for dental costs,,,False,False,"['dental', 'services', 'health', 'your', 'public', 'costs', 'state', 'territory', 'private', 'child']"
08e6f767134325177e4dac148a35ec71,https://my.gov.au/en/services/work/managing-the-cost-of-living/managing-health-care-costs/help-paying-for-dental-or-optical#08e6f767134325177e4dac148a35ec71,Help paying for optical costs,content,"Private health insurance may help cover some optical costs, like contact lenses and new glasses. Check your policy and find out if you’re covered.There are government schemes to help eligible patients access subsidies for prescription glasses. Find out about subsidised spectacle schemes on the Optometry Australia website.You may also get help if you’re a veteran and hold a Veteran Gold Card or Veteran White Card. Find out more about optical services on the Department of Veterans’ Affairs website.",Services Australia,Federal Government,['National'],9,Help paying for dental or optical | myGov,Help paying for optical costs,,,False,False,"['help', 'find', 'veteran', 'optical', 'glasses', 'schemes', 'about', 'website', 'card', 'private']"
8ff1716f5308ab363975abd0e41f2661,https://my.gov.au/en/services/work/managing-the-cost-of-living/managing-health-care-costs/help-paying-for-dental-or-optical#8ff1716f5308ab363975abd0e41f2661,Thank you for your feedback,form,,Services Australia,Federal Government,['National'],12,Help paying for dental or optical | myGov,,,Thank you for your feedback,True,False,[]
097874af7019fc5260563fd64d44996a,https://my.gov.au/en/services/work/managing-the-cost-of-living/finding-lost-money#097874af7019fc5260563fd64d44996a,Finding lost money,content,"You may have money waiting for you from bank accounts, investments, lost super or Medicare benefits.",Services Australia,Federal Government,['National'],10,Finding lost money,,,,False,False,"['money', 'waiting', 'bank', 'accounts', 'investments', 'lost', 'super', 'medicare', 'benefits']"
aa7e37f1b423b1c6f415213459354453,"https://my.gov.au/en/services/work/managing-the-cost-of-living/finding-lost-money#lost-money-from-bank-accounts,-investments-and-insurance-policies","Lost money from bank accounts, investments and insurance policies",content,"You can lose money when you move and forget to update your address with a financial institution. This could be money from bank accounts, shares, investments or life insurance policies.Learn how to find unclaimed money on the Moneysmart website.",Services Australia,Federal Government,['National'],8,Finding lost money | myGov,"Lost money from bank accounts, investments and insurance policies",,,False,False,"['money', 'lose', 'when', 'move', 'forget', 'update', 'your', 'address', 'financial', 'institution']"
c17dd2503f83baa9d90723c1e5f3ee72,https://my.gov.au/en/services/work/managing-the-cost-of-living/finding-lost-money#unpaid-medicare-benefits,Unpaid Medicare benefits,content,"If your bank details aren't up to date with Medicare, they won't be able to pay your benefit. You could also have unpaid Medicare benefits if you haven’t added a bank account since you turned 14.You can update your bank details in your Medicare account through myGov. Once you've done this, Medicare will pay any unpaid benefits within 3 days.If your Medicare account is linked to myGov, sign in now to update your bank details.",Services Australia,Federal Government,['National'],8,Finding lost money | myGov,Unpaid Medicare benefits,,,False,False,"['your', 'medicare', 'bank', 'details', 'account', 'unpaid', 'benefits', 'update', 'mygov', 'aren']"
f620fe7e7861aecac4642724a0f3b08b,https://my.gov.au/en/services/work/managing-the-cost-of-living/finding-lost-money#finding-lost-super,Finding lost super,content,"If you’ve changed your name, address, job or lived overseas, you may have lost track of your super. You can search for lost super in Australian Taxation Office online services through myGov. Learn how to find lost super.",Services Australia,Federal Government,['National'],6,Finding lost money | myGov,Finding lost super,,,False,False,"['lost', 'super', 'your', 'changed', 'name', 'address', 'lived', 'overseas', 'track', 'search']"
d0528660b093d00fa446067b047a5c9e,https://my.gov.au/en/services/work/managing-the-cost-of-living/finding-lost-money#d0528660b093d00fa446067b047a5c9e,Thank you for your feedback,form,,Services Australia,Federal Government,['National'],12,Finding lost money | myGov,,,Thank you for your feedback,True,False,[]
b540c783aa74255df68025e01074b00a,https://my.gov.au/en/services/work/managing-the-cost-of-living/creating-a-budget#b540c783aa74255df68025e01074b00a,Creating a budget,content,A budget can help you manage your expenses and save for unexpected situations.,Services Australia,Federal Government,['National'],10,Creating a budget,,,,False,False,"['budget', 'help', 'manage', 'your', 'expenses', 'save', 'unexpected', 'situations']"
f56e2168e40cd24b265cefaafff9e0bb,https://my.gov.au/en/services/work/managing-the-cost-of-living/creating-a-budget#understanding-your-money,Understanding your money,content,Knowing where your money goes can help you identify where you can spend less and save more. Find out how to track your spending on the Moneysmart website.Creating a budget can help you manage your money better. You can learn how to do a budget on the Moneysmart website.,Services Australia,Federal Government,['National'],6,Creating a budget | myGov,Understanding your money,,,False,False,"['your', 'where', 'money', 'help', 'moneysmart', 'website', 'budget', 'knowing', 'goes', 'identify']"
d848c59b1aad9814a7da008336ff1f61,https://my.gov.au/en/services/work/managing-the-cost-of-living/creating-a-budget#managing-money-on-a-low-or-casual-income,Managing money on a low or casual income,content,"If you're on a low or casual income, check if you’re eligible for a government payment. Some ways to manage your money are:
               paying large bills in instalments
               asking for a payment extension
               visiting food banks for help with groceries. 
              The Moneysmart website has information and tools to help you manage a low or casual income. These links will take you away from myGov.",Services Australia,Federal Government,['National'],9,Creating a budget | myGov,Managing money on a low or casual income,,,False,False,"['casual', 'income', 'payment', 'manage', 'help', 'check', 'eligible', 'government', 'some', 'ways']"
06083dd07ae7c42331a40fccd4e8f99a,https://my.gov.au/en/services/work/managing-the-cost-of-living/creating-a-budget#using-the-financial-information-service,Using the Financial Information Service,content,"The Financial Information Service (FIS) provides free, independent and confidential education to help you make informed decisions about your financial needs. FIS Officers can explain how:
               financial products work and affect government payments
               changes to your circumstances may affect your payments in the short and long term
               to find resources to help you with your financial matters.
              Find FIS information you can watch online on the Services Australia website.FIS also holds free live webinars where FIS Officers present on a range of financial topics. Find out how to book into a free FIS live webinar or watch a recording on the Services Australia website. You don’t need to be receiving government payments or services to access FIS. It’s available to everyone.",Services Australia,Federal Government,['National'],11,Creating a budget | myGov,Using the Financial Information Service,,,False,False,"['financial', 'your', 'free', 'payments', 'find', 'services', 'information', 'help', 'officers', 'affect']"
9cea0ec28e78670fef60f9dc862bca35,https://my.gov.au/en/services/work/managing-the-cost-of-living/creating-a-budget#9cea0ec28e78670fef60f9dc862bca35,Thank you for your feedback,form,,Services Australia,Federal Government,['National'],12,Creating a budget | myGov,,,Thank you for your feedback,True,False,[]
dae7463b958dfe577baff5c2d7a5ee77,https://my.gov.au/en/services/work/managing-the-cost-of-living/making-money-through-work#dae7463b958dfe577baff5c2d7a5ee77,Making money through work,content,"Learn how to earn more by finding a second job, starting a business or working while you get a Centrelink payment.",Services Australia,Federal Government,['National'],9,Making money through work,,,,False,False,"['learn', 'earn', 'more', 'finding', 'second', 'starting', 'business', 'working', 'while', 'centrelink']"
2e39f51145b153dc7bb64a546045a3f2,https://my.gov.au/en/services/work/managing-the-cost-of-living/making-money-through-work#find-a-second-job,Find a second job,content,"If you're looking for more ways to make money, you may consider:
               finding a second job
               working in the sharing or gig economy, by being a ride share driver or renting out your home.
              If you work more than one job, there are changes to how you pay income tax. Generally, you can only claim the tax-free income threshold from one job.Find out more about looking for work and the tax changes from a second job. Some of these links will take you away from myGov.",Services Australia,Federal Government,['National'],7,Making money through work | myGov,Find a second job,,,False,False,"['more', 'looking', 'second', 'work', 'changes', 'income', 'ways', 'make', 'money', 'consider']"
3bf43548c1cc6d5c8b82278a071b6a1b,https://my.gov.au/en/services/work/managing-the-cost-of-living/making-money-through-work#start-a-business,Start a business,content,"If you’re thinking about starting a small business, you’ll need an Australian business number (ABN). This includes when you work for yourself as a self-employed sole trader. It’s free to register for an ABN online.The business.gov.au website has guides and training to help you get started. These links will take you away from myGov.",Services Australia,Federal Government,['National'],5,Making money through work | myGov,Start a business,,,False,False,"['business', 'thinking', 'about', 'starting', 'small', 'need', 'australian', 'number', 'includes', 'when']"
2261eb92838870d6f15ea1fd7ff0b2a3,https://my.gov.au/en/services/work/managing-the-cost-of-living/making-money-through-work#work-while-you-get-a-centrelink-payment,Work while you get a Centrelink payment,content,"If you get a Centrelink payment, you can usually work and earn money at the same time. You’ll need to report your and your partner’s income to Centrelink and some payments have an income test.",Services Australia,Federal Government,['National'],8,Making money through work | myGov,Work while you get a Centrelink payment,,,False,False,"['centrelink', 'your', 'income', 'payment', 'usually', 'work', 'earn', 'money', 'same', 'time']"
6fce3697b0744b49bb2854ff053f056b,https://my.gov.au/en/services/work/managing-the-cost-of-living/making-money-through-work#6fce3697b0744b49bb2854ff053f056b,Reporting your income to Centrelink,content,Find out about reporting your income on a Centrelink payment and what to do if you're self employed or a sole trader. These links will take you to the Services Australia website.,Services Australia,Federal Government,['National'],8,Making money through work | myGov,Work while you get a Centrelink payment,Reporting your income to Centrelink,,False,False,"['find', 'about', 'reporting', 'your', 'income', 'centrelink', 'payment', 'what', 'self', 'employed']"
d43ea775a373d26365e8ba58f4c29fa1,https://my.gov.au/en/services/work/managing-the-cost-of-living/making-money-through-work#d43ea775a373d26365e8ba58f4c29fa1,Getting the Work Bonus,content,"You may be eligible for the Work Bonus if you’re over the Age Pension age and get either:
               Age Pension
               Carer Payment
               Disability Support Pension.
              The Work Bonus lets you work and earn more money before reducing your payment. Find out more about the Work Bonus on the Services Australia website.",Services Australia,Federal Government,['National'],10,Making money through work | myGov,,Getting the Work Bonus,,False,False,"['work', 'bonus', 'pension', 'payment', 'more', 'eligible', 'over', 'either', 'carer', 'disability']"
e0a61a2b423b1dd48d6448c3b0996bfe,https://my.gov.au/en/services/work/managing-the-cost-of-living/making-money-through-work#e0a61a2b423b1dd48d6448c3b0996bfe,Understanding income rules for student payments,content,"If you get Youth Allowance, Austudy or ABSTUDY, you can work up to a certain amount each fortnight without your payment reducing. This is known as the Income Bank. Find out more about the Income Bank on the Services Australia website.",Services Australia,Federal Government,['National'],8,Making money through work | myGov,,Understanding income rules for student payments,,False,False,"['income', 'bank', 'youth', 'allowance', 'austudy', 'abstudy', 'work', 'certain', 'amount', 'each']"
c93002674041071232dac44fc148dc91,https://my.gov.au/en/services/work/managing-the-cost-of-living/making-money-through-work#c93002674041071232dac44fc148dc91,Understanding JobSeeker Payment income rules,content,"If you get JobSeeker Payment, you can earn up to a certain amount before your payment is reduced. Find details about the income test for JobSeeker Payment on the Services Australia website.",Services Australia,Federal Government,['National'],10,Making money through work | myGov,,Understanding JobSeeker Payment income rules,,False,False,"['payment', 'jobseeker', 'earn', 'certain', 'amount', 'before', 'your', 'reduced', 'find', 'details']"
fae1d9f843fd6c2c6c59b8e3021242b2,https://my.gov.au/en/services/work/managing-the-cost-of-living/making-money-through-work#fae1d9f843fd6c2c6c59b8e3021242b2,Thank you for your feedback,form,,Services Australia,Federal Government,['National'],12,Making money through work | myGov,,,Thank you for your feedback,True,False,[]
e52aa999f6e6e27bd3cfc49f0782011a,https://my.gov.au/en/services/education#e52aa999f6e6e27bd3cfc49f0782011a,Education,content,"Help to find a course or apprenticeship, manage current study or upgrading professional skills.",Services Australia,Federal Government,['National'],12,Education,,,,False,False,"['help', 'find', 'course', 'apprenticeship', 'manage', 'current', 'study', 'upgrading', 'professional', 'skills']"
27708c9ff9f366b94c620411a835b8cb,https://my.gov.au/en/services/education#27708c9ff9f366b94c620411a835b8cb,Thank you for your feedback,form,,Services Australia,Federal Government,['National'],12,Education | myGov,,,Thank you for your feedback,True,False,[]
6ec44bcc5ec162df31441404d111454e,https://my.gov.au/en/services/education/vocational-education-and-training#6ec44bcc5ec162df31441404d111454e,Vocational education and training,content,Vocational education and training (VET) courses are offered by government-run TAFE institutes and private providers.,Services Australia,Federal Government,['National'],12,Vocational education and training,,,,False,False,"['vocational', 'education', 'training', 'courses', 'offered', 'government', 'tafe', 'institutes', 'private', 'providers']"
0184e00f7dc47fc69c80724878b0476a,https://my.gov.au/en/services/education/vocational-education-and-training#0184e00f7dc47fc69c80724878b0476a,Why choose VET,content,"VET may be a good option for you if you:
have never had a job
are returning to the workforce after a break
need to upgrade your skills
want to change careers.",Services Australia,Federal Government,['National'],12,Vocational education and training | myGov,Why choose VET,,,False,False,"['good', 'option', 'never', 'returning', 'workforce', 'after', 'break', 'need', 'upgrade', 'your']"
e9d830337cc4acd9b43ac73ea62451db,https://my.gov.au/en/services/education/vocational-education-and-training#e9d830337cc4acd9b43ac73ea62451db,Thank you for your feedback,form,,Services Australia,Federal Government,['National'],12,Vocational education and training | myGov,,,Thank you for your feedback,True,False,[]
a9a5b8c751b93e098046454fde36b58c,https://my.gov.au/en/services/education/vocational-education-and-training/vocational-education-and-training-courses#a9a5b8c751b93e098046454fde36b58c,Vocational education and training courses,content,Find out about different courses that are available and how to apply.,Services Australia,Federal Government,['National'],8,Vocational education and training courses,,,,False,False,"['find', 'about', 'different', 'courses', 'available', 'apply']"
279bfcf0308fb17e1a47e192554dd775,https://my.gov.au/en/services/education/vocational-education-and-training/vocational-education-and-training-courses#find-a-course,Find a course,content,"The course search feature on the Your Career website helps you to search and compare different vocational education and training (VET) courses. You can search for different courses or occupations in your area.When you’ve found a course, you can view the available training providers. From here, select your preferred training provider to enquire about the course.",Services Australia,Federal Government,['National'],9,Vocational education and training courses | myGov,Find a course,,,False,False,"['course', 'search', 'your', 'training', 'different', 'courses', 'feature', 'career', 'website', 'helps']"
56e4f72a047d6082fbff730961e4581a,https://my.gov.au/en/services/education/vocational-education-and-training/vocational-education-and-training-courses#find-tafe-courses,Find TAFE courses,table,"There are TAFE courses offered in each state and territory. These links will take you to another website.
               
                
                 State or territory
                 TAFE institute
                
                
                 ACT
                 Canberra Institute of Technology
                
                
                 NSW
                 TAFE NSW
                
                
                 NT
                 NT Government Free training courses
                
                
                 Qld
                 TAFE Queensland
                
                
                 SA
                 TAFE SA
                
                
                 Tas
                 TasTAFE
                
                
                 Vic
                 Find my local TAFE
                
                
                 WA
                 TAFE WA",Services Australia,Federal Government,['National'],9,Vocational education and training courses | myGov,Find TAFE courses,,,False,False,"['tafe', 'courses', 'state', 'territory', 'institute', 'there', 'offered', 'each', 'these', 'links']"
b945714d9bf558864225c892294bb989,https://my.gov.au/en/services/education/vocational-education-and-training/vocational-education-and-training-courses#apply-for-your-course,Apply for your course,content,"Depending on the course, you’ll generally need to:
               consider any entry requirements
               consider eligibility and citizenship status
               prove your identity 
               provide proof of work experience, if applicable.
              You can usually apply for a course directly with the provider of the course. Contact the provider for more information on how to apply.",Services Australia,Federal Government,['National'],12,Vocational education and training courses | myGov,Apply for your course,,,False,False,"['course', 'consider', 'apply', 'provider', 'depending', 'generally', 'need', 'entry', 'requirements', 'eligibility']"
e272423035638300fc99df87e3496865,https://my.gov.au/en/services/education/vocational-education-and-training/vocational-education-and-training-courses#e272423035638300fc99df87e3496865,Get a Unique Student Identifier (USI),content,"To apply to an Australian VET provider, you need a USI. A USI is a unique, life-long student reference number.Having a USI also allows you to:
               get your statement of attainment, qualification or award when you finish your studies
               apply for VET support
               access an online record of your nationally recognised training called a VET transcript.
              Find out how to get a USI on the USI website.",Services Australia,Federal Government,['National'],11,Vocational education and training courses | myGov,Apply for your course,Get a Unique Student Identifier (USI),,False,False,"['your', 'apply', 'australian', 'provider', 'need', 'unique', 'life', 'long', 'student', 'reference']"
8c9ff62e74c1434a70c05e5a6fad462d,https://my.gov.au/en/services/education/vocational-education-and-training/vocational-education-and-training-courses#respond-to-offers,Respond to offers,content,"If you get an offer, you can choose to respond to it in any of these ways:
               Accept, to start the course on the date you applied for.
               Defer, to skip the next study period and start the course at a later time.
               Reject, to turn down the offer.
              Some providers may not allow you to defer an offer. You should check with the provider to find out what your options are.",Services Australia,Federal Government,['National'],5,Vocational education and training courses | myGov,Respond to offers,,,False,False,"['offer', 'start', 'course', 'defer', 'choose', 'respond', 'these', 'ways', 'accept', 'date']"
38933d126aedfb357280e5dab2071536,https://my.gov.au/en/services/education/vocational-education-and-training/vocational-education-and-training-courses#enrol-in-a-course,Enrol in a course,content,"When you accept an offer, your provider will tell you how to enrol in your course. You may also need to pay a course fee. The information and fees needed for enrolment will depend on your course and provider. Contact your provider for more information on enrolment.",Services Australia,Federal Government,['National'],7,Vocational education and training courses | myGov,Enrol in a course,,,False,False,"['your', 'provider', 'course', 'information', 'enrolment', 'when', 'accept', 'offer', 'tell', 'enrol']"
5ea7f1c164ef7bed8729b03caa38cab3,https://my.gov.au/en/services/education/vocational-education-and-training/vocational-education-and-training-courses#help-with-tuition-fees,Help with tuition fees,content,If you’re eligible you may be able to get a VET Student Loan. This is a loan from the Australian Government to help you pay your tuition fees. You pay it back in your tax when your income is above a certain amount. Find out more about VET Student Loans or contact your provider to apply.,Services Australia,Federal Government,['National'],6,Vocational education and training courses | myGov,Help with tuition fees,,,False,False,"['your', 'student', 'loan', 'eligible', 'able', 'australian', 'government', 'help', 'tuition', 'fees']"
fc6069b4d98c6da7f40919ed7da6de2c,https://my.gov.au/en/services/education/vocational-education-and-training/vocational-education-and-training-courses#scholarships,Scholarships,content,Many providers offer scholarships to help cover the costs of studying. Contact your provider for more information on scholarships and how to apply.,Services Australia,Federal Government,['National'],10,Vocational education and training courses | myGov,Scholarships,,,False,False,"['scholarships', 'many', 'providers', 'offer', 'help', 'cover', 'costs', 'studying', 'contact', 'your']"
127a14e97223148d04252958cb84bf11,https://my.gov.au/en/services/education/vocational-education-and-training/vocational-education-and-training-courses#127a14e97223148d04252958cb84bf11,Thank you for your feedback,form,,Services Australia,Federal Government,['National'],12,Vocational education and training courses | myGov,,,Thank you for your feedback,True,False,[]
420f228ee7ba8a8d29cc4b6b28f85498,https://my.gov.au/en/services/education/higher-education#420f228ee7ba8a8d29cc4b6b28f85498,Higher education,content,Higher education includes undergraduate and postgraduate study and is offered by universities and private colleges.,Services Australia,Federal Government,['National'],12,Higher education,,,,False,False,"['higher', 'education', 'includes', 'undergraduate', 'postgraduate', 'study', 'offered', 'universities', 'private', 'colleges']"
